2018-01-18 08:00:00,1.26
2018-01-18 09:00:00,1.21
2018-01-18 10:00:00,0.84
2018-01-18 11:00:00,0.64
2018-01-18 12:00:00,0.8
2018-01-18 13:00:00,0.9
2018-01-18 14:00:00,1.5
2018-01-18 15:00:00,1.02
2018-01-18 16:00:00,0.66
2018-01-18 17:00:00,1.86
2018-01-18 18:00:00,1.79
2018-01-18 19:00:00,1.78
2018-01-18 20:00:00,1.43
2018-01-18 21:00:00,1.43
2018-01-18 22:00:00,0.9
2018-01-18 23:00:00,0.84
2018-01-19 00:00:00,0.52
2018-01-19 01:00:00,0.63
2018-01-19 02:00:00,0.44
2018-01-19 03:00:00,0.64
2018-01-19 04:00:00,0.69
2018-01-19 05:00:00,0.59
2018-01-19 06:00:00,0.44
2018-01-19 07:00:00,0.83
2018-01-19 08:00:00,1.06
2018-01-19 09:00:00,0.87
2018-01-19 10:00:00,0.92
2018-01-19 11:00:00,0.86
2018-01-19 12:00:00,0.95
2018-01-19 13:00:00,0.53
2018-01-19 14:00:00,0.55
2018-01-19 15:00:00,0.72
2018-01-19 16:00:00,0.91
2018-01-19 17:00:00,0.63
2018-01-19 18:00:00,1.9
2018-01-19 19:00:00,1.56
2018-01-19 20:00:00,0.61
2018-01-19 21:00:00,0.58
2018-01-19 22:00:00,0.85
2018-01-19 23:00:00,0.47
2018-01-20 00:00:00,0.58
2018-01-20 01:00:00,0.32
2018-01-20 02:00:00,0.61
2018-01-20 03:00:00,0.36
2018-01-20 04:00:00,0.48
2018-01-20 05:00:00,0.34
2018-01-20 06:00:00,0.47
2018-01-20 07:00:00,2.13
2018-01-20 08:00:00,2.16
2018-01-20 09:00:00,1.56
2018-01-20 10:00:00,1.21
2018-01-20 11:00:00,1.33
2018-01-20 12:00:00,1.1
2018-01-20 13:00:00,1.18
2018-01-20 14:00:00,1.24
2018-01-20 15:00:00,1.72
2018-01-20 16:00:00,1.61
2018-01-20 17:00:00,0.88
2018-01-20 18:00:00,1.32
2018-01-20 19:00:00,1.22
2018-01-20 20:00:00,0.71
2018-01-20 21:00:00,0.29
2018-01-20 22:00:00,0.52
2018-01-20 23:00:00,0.28
